SCLK,LMST,LTST,HORIZONTAL_WIND_SPEED,HORIZONTAL_WIND_SPEED_UNCERTAINTY,VERTICAL_WIND_SPEED,VERTICAL_WIND_SPEED_UNCERTAINTY,WIND_DIRECTION,WIND_DIRECTION_UNCERTAINTY,BOTH_BOOMS_USED_FOR_RETRIEVAL,ROVER_STILL
672638766,00064M17:02:23.261,0064 16:47:30,8.57,,,,76.23,,,1
672638766.5,00064M17:02:23.747,0064 16:47:30,7.89,,,,76.23,,,1
672638767,00064M17:02:24.234,0064 16:47:31,7.83,,,,76.23,,,1
672638767.5,00064M17:02:24.721,0064 16:47:31,9.54,,,,76.23,,,1
672638768,00064M17:02:25.207,0064 16:47:32,9.15,,,,76.23,,,1
672638768.5,00064M17:02:25.694,0064 16:47:32,8.54,,,,76.23,,,1
672638769,00064M17:02:26.181,0064 16:47:33,9.44,,,,76.23,,,1
672638769.5,00064M17:02:26.667,0064 16:47:33,9.25,,,,76.23,,,1
672638770,00064M17:02:27.154,0064 16:47:34,8.29,,,,76.23,,,1
672638770.5,00064M17:02:27.640,0064 16:47:34,8.01,,,,71.23,,,1
672638771,00064M17:02:28.127,0064 16:47:35,9.07,,,,76.23,,,1
672638771.5,00064M17:02:28.614,0064 16:47:35,7.80,,,,76.23,,,1
672638772,00064M17:02:29.100,0064 16:47:36,7.74,,,,71.23,,,1
672638772.5,00064M17:02:29.587,0064 16:47:36,7.59,,,,71.23,,,1
672638773,00064M17:02:30.074,0064 16:47:37,7.52,,,,66.23,,,1
672638773.5,00064M17:02:30.560,0064 16:47:37,8.58,,,,66.23,,,1
672638774,00064M17:02:31.047,0064 16:47:38,10.08,,,,71.23,,,1
672638774.5,00064M17:02:31.533,0064 16:47:38,10.53,,,,76.23,,,1
672638775,00064M17:02:32.020,0064 16:47:39,8.44,,,,66.23,,,1
672638775.5,00064M17:02:32.507,0064 16:47:39,8.55,,,,71.23,,,1
672638776,00064M17:02:32.993,0064 16:47:40,8.56,,,,76.23,,,1
672638776.5,00064M17:02:33.480,0064 16:47:40,9.38,,,,76.23,,,1
672638777,00064M17:02:33.967,0064 16:47:41,8.20,,,,76.23,,,1
672638777.5,00064M17:02:34.453,0064 16:47:41,7.55,,,,76.23,,,1
672638778,00064M17:02:34.940,0064 16:47:42,8.21,,,,76.23,,,1
672638778.5,00064M17:02:35.426,0064 16:47:42,7.62,,,,76.23,,,1
672638779,00064M17:02:35.913,0064 16:47:43,8.36,,,,71.23,,,1
672638779.5,00064M17:02:36.400,0064 16:47:43,8.06,,,,76.23,,,1
672638780,00064M17:02:36.886,0064 16:47:43,8.64,,,,71.23,,,1
672638780.5,00064M17:02:37.373,0064 16:47:44,7.38,,,,76.23,,,1
672638781,00064M17:02:37.860,0064 16:47:44,7.18,,,,76.23,,,1
672638781.5,00064M17:02:38.346,0064 16:47:45,8.75,,,,71.23,,,1
672638782,00064M17:02:38.833,0064 16:47:45,7.73,,,,76.23,,,1
672638782.5,00064M17:02:39.319,0064 16:47:46,8.86,,,,76.23,,,1
672638783,00064M17:02:39.806,0064 16:47:46,10.77,,,,71.23,,,1
672638783.5,00064M17:02:40.293,0064 16:47:47,9.82,,,,76.23,,,1
672638784,00064M17:02:40.779,0064 16:47:47,12.53,,,,76.23,,,1
672638784.5,00064M17:02:41.266,0064 16:47:48,11.75,,,,76.23,,,1
672638785,00064M17:02:41.753,0064 16:47:48,12.16,,,,71.23,,,1
672638785.5,00064M17:02:42.239,0064 16:47:49,11.92,,,,76.23,,,1
672638786,00064M17:02:42.726,0064 16:47:49,10.45,,,,76.23,,,1
672638786.5,00064M17:02:43.212,0064 16:47:50,11.20,,,,76.23,,,1
672638787,00064M17:02:43.699,0064 16:47:50,11.38,,,,76.23,,,1
672638787.5,00064M17:02:44.186,0064 16:47:51,11.39,,,,76.23,,,1
672638788,00064M17:02:44.672,0064 16:47:51,10.79,,,,76.23,,,1
672638788.5,00064M17:02:45.159,0064 16:47:52,8.88,,,,76.23,,,1
672638789,00064M17:02:45.646,0064 16:47:52,11.03,,,,76.23,,,1
672638789.5,00064M17:02:46.132,0064 16:47:53,10.05,,,,76.23,,,1
672638790,00064M17:02:46.619,0064 16:47:53,10.71,,,,76.23,,,1
672638790.5,00064M17:02:47.105,0064 16:47:54,10.28,,,,76.23,,,1
672638791,00064M17:02:47.592,0064 16:47:54,10.81,,,,76.23,,,1
672638791.5,00064M17:02:48.079,0064 16:47:55,10.93,,,,76.23,,,1
672638792,00064M17:02:48.565,0064 16:47:55,9.85,,,,76.23,,,1
672638792.5,00064M17:02:49.052,0064 16:47:56,10.65,,,,76.23,,,1
672638793,00064M17:02:49.539,0064 16:47:56,10.33,,,,76.23,,,1
672638793.5,00064M17:02:50.025,0064 16:47:57,10.25,,,,76.23,,,1
672638794,00064M17:02:50.512,0064 16:47:57,10.40,,,,76.23,,,1
672638794.5,00064M17:02:50.998,0064 16:47:58,9.75,,,,76.23,,,1
672638795,00064M17:02:51.485,0064 16:47:58,10.00,,,,76.23,,,1
672638795.5,00064M17:02:51.972,0064 16:47:59,10.74,,,,76.23,,,1
672638796,00064M17:02:52.458,0064 16:47:59,10.08,,,,76.23,,,1
672638796.5,00064M17:02:52.945,0064 16:48:00,10.66,,,,76.23,,,1
672638797,00064M17:02:53.432,0064 16:48:00,10.49,,,,76.23,,,1
672638797.5,00064M17:02:53.918,0064 16:48:01,9.39,,,,76.23,,,1
672638798,00064M17:02:54.405,0064 16:48:01,9.32,,,,76.23,,,1
672638798.5,00064M17:02:54.891,0064 16:48:01,7.42,,,,76.23,,,1
672638799,00064M17:02:55.378,0064 16:48:02,7.59,,,,76.23,,,1
672638799.5,00064M17:02:55.865,0064 16:48:02,9.44,,,,76.23,,,1
672638800,00064M17:02:56.351,0064 16:48:03,8.12,,,,76.23,,,1
672638800.5,00064M17:02:56.838,0064 16:48:03,9.15,,,,76.23,,,1
672638801,00064M17:02:57.325,0064 16:48:04,9.75,,,,76.23,,,1
672638801.5,00064M17:02:57.811,0064 16:48:04,9.21,,,,76.23,,,1
672638802,00064M17:02:58.298,0064 16:48:05,8.61,,,,71.23,,,1
672638802.5,00064M17:02:58.784,0064 16:48:05,8.63,,,,76.23,,,1
672638803,00064M17:02:59.271,0064 16:48:06,7.75,,,,76.23,,,1
672638803.5,00064M17:02:59.758,0064 16:48:06,9.04,,,,71.23,,,1
672638804,00064M17:03:00.244,0064 16:48:07,9.73,,,,81.23,,,1
672638804.5,00064M17:03:00.731,0064 16:48:07,11.14,,,,76.23,,,1
672638805,00064M17:03:01.218,0064 16:48:08,11.34,,,,76.23,,,1
672638805.5,00064M17:03:01.704,0064 16:48:08,11.37,,,,76.23,,,1
672638806,00064M17:03:02.191,0064 16:48:09,11.76,,,,76.23,,,1
672638806.5,00064M17:03:02.677,0064 16:48:09,11.18,,,,76.23,,,1
672638807,00064M17:03:03.164,0064 16:48:10,9.22,,,,76.23,,,1
672638807.5,00064M17:03:03.651,0064 16:48:10,8.67,,,,71.23,,,1
672638808,00064M17:03:04.137,0064 16:48:11,9.85,,,,71.23,,,1
672638808.5,00064M17:03:04.624,0064 16:48:11,7.97,,,,76.23,,,1
672638809,00064M17:03:05.111,0064 16:48:12,7.87,,,,71.23,,,1
672638809.5,00064M17:03:05.597,0064 16:48:12,8.90,,,,76.23,,,1
672638810,00064M17:03:06.084,0064 16:48:13,9.21,,,,76.23,,,1
672638810.5,00064M17:03:06.570,0064 16:48:13,9.64,,,,76.23,,,1
672638811,00064M17:03:07.057,0064 16:48:14,10.30,,,,71.23,,,1
672638811.5,00064M17:03:07.544,0064 16:48:14,9.62,,,,71.23,,,1
672638812,00064M17:03:08.030,0064 16:48:15,9.10,,,,76.23,,,1
672638812.5,00064M17:03:08.517,0064 16:48:15,9.91,,,,71.23,,,1
672638813,00064M17:03:09.004,0064 16:48:16,11.45,,,,76.23,,,1
672638813.5,00064M17:03:09.490,0064 16:48:16,10.45,,,,76.23,,,1
672638814,00064M17:03:09.977,0064 16:48:17,10.95,,,,76.23,,,1
672638814.5,00064M17:03:10.463,0064 16:48:17,10.08,,,,76.23,,,1
672638815,00064M17:03:10.950,0064 16:48:18,10.76,,,,76.23,,,1
672638815.5,00064M17:03:11.437,0064 16:48:18,11.03,,,,76.23,,,1
672638816,00064M17:03:11.923,0064 16:48:19,9.79,,,,71.23,,,1
672638816.5,00064M17:03:12.410,0064 16:48:19,8.25,,,,76.23,,,1
672638817,00064M17:03:12.897,0064 16:48:19,8.69,,,,76.23,,,1
672638817.5,00064M17:03:13.383,0064 16:48:20,8.05,,,,76.23,,,1
672638818,00064M17:03:13.870,0064 16:48:20,9.08,,,,76.23,,,1
672638818.5,00064M17:03:14.356,0064 16:48:21,11.90,,,,71.23,,,1
672638819,00064M17:03:14.843,0064 16:48:21,12.09,,,,76.23,,,1
672638819.5,00064M17:03:15.330,0064 16:48:22,11.42,,,,76.23,,,1
672638820,00064M17:03:15.816,0064 16:48:22,11.78,,,,76.23,,,1
672638820.5,00064M17:03:16.303,0064 16:48:23,11.88,,,,76.23,,,1
672638828,00064M17:03:23.602,0064 16:48:30,11.04,,,,81.23,,,1
672638828.5,00064M17:03:24.089,0064 16:48:31,8.76,,,,76.23,,,1
672638829,00064M17:03:24.576,0064 16:48:31,7.16,,,,71.23,,,1
672638829.5,00064M17:03:25.062,0064 16:48:32,7.93,,,,76.23,,,1
672638830,00064M17:03:25.549,0064 16:48:32,9.77,,,,76.23,,,1
672638830.5,00064M17:03:26.036,0064 16:48:33,10.18,,,,76.23,,,1
672638831,00064M17:03:26.522,0064 16:48:33,10.26,,,,76.23,,,1
672638831.5,00064M17:03:27.009,0064 16:48:34,10.73,,,,76.23,,,1
672638832,00064M17:03:27.495,0064 16:48:34,9.85,,,,76.23,,,1
672638832.5,00064M17:03:27.982,0064 16:48:35,8.97,,,,66.23,,,1
672638833,00064M17:03:28.469,0064 16:48:35,7.75,,,,66.23,,,1
672638833.5,00064M17:03:28.955,0064 16:48:36,7.98,,,,76.23,,,1
672638834,00064M17:03:29.442,0064 16:48:36,8.05,,,,76.23,,,1
672638834.5,00064M17:03:29.929,0064 16:48:37,7.90,,,,71.23,,,1
672638835,00064M17:03:30.415,0064 16:48:37,9.07,,,,76.23,,,1
672638835.5,00064M17:03:30.902,0064 16:48:38,10.41,,,,76.23,,,1
672638836,00064M17:03:31.388,0064 16:48:38,10.77,,,,76.23,,,1
672638836.5,00064M17:03:31.875,0064 16:48:38,10.94,,,,76.23,,,1
672638837,00064M17:03:32.362,0064 16:48:39,10.85,,,,76.23,,,1
672638837.5,00064M17:03:32.848,0064 16:48:39,10.40,,,,76.23,,,1
672638838,00064M17:03:33.335,0064 16:48:40,9.52,,,,71.23,,,1
672638838.5,00064M17:03:33.822,0064 16:48:40,8.95,,,,71.23,,,1
672638839,00064M17:03:34.308,0064 16:48:41,9.58,,,,66.23,,,1
672638839.5,00064M17:03:34.795,0064 16:48:41,8.72,,,,71.23,,,1
672638840,00064M17:03:35.281,0064 16:48:42,10.52,,,,71.23,,,1
672638840.5,00064M17:03:35.768,0064 16:48:42,10.61,,,,71.23,,,1
672638841,00064M17:03:36.255,0064 16:48:43,10.36,,,,76.23,,,1
672638841.5,00064M17:03:36.741,0064 16:48:43,10.66,,,,76.23,,,1
672638842,00064M17:03:37.228,0064 16:48:44,10.96,,,,76.23,,,1
672638842.5,00064M17:03:37.715,0064 16:48:44,10.16,,,,71.23,,,1
672638843,00064M17:03:38.201,0064 16:48:45,10.25,,,,76.23,,,1
672638843.5,00064M17:03:38.688,0064 16:48:45,9.17,,,,76.23,,,1
672638844,00064M17:03:39.174,0064 16:48:46,10.05,,,,76.23,,,1
672638844.5,00064M17:03:39.661,0064 16:48:46,10.42,,,,71.23,,,1
672638845,00064M17:03:40.148,0064 16:48:47,9.38,,,,71.23,,,1
672638845.5,00064M17:03:40.634,0064 16:48:47,8.65,,,,71.23,,,1
672638846,00064M17:03:41.121,0064 16:48:48,9.12,,,,71.23,,,1
672638846.5,00064M17:03:41.608,0064 16:48:48,9.34,,,,76.23,,,1
672638847,00064M17:03:42.094,0064 16:48:49,8.89,,,,76.23,,,1
672638847.5,00064M17:03:42.581,0064 16:48:49,8.58,,,,71.23,,,1
672638848,00064M17:03:43.067,0064 16:48:50,10.84,,,,76.23,,,1
672638848.5,00064M17:03:43.554,0064 16:48:50,11.11,,,,76.23,,,1
672638849,00064M17:03:44.041,0064 16:48:51,11.37,,,,76.23,,,1
672638849.5,00064M17:03:44.527,0064 16:48:51,10.49,,,,76.23,,,1
672638850,00064M17:03:45.014,0064 16:48:52,9.50,,,,76.23,,,1
672638850.5,00064M17:03:45.501,0064 16:48:52,8.96,,,,76.23,,,1
672638851,00064M17:03:45.987,0064 16:48:53,10.53,,,,76.23,,,1
672638851.5,00064M17:03:46.474,0064 16:48:53,9.47,,,,76.23,,,1
672638852,00064M17:03:46.960,0064 16:48:54,9.64,,,,76.23,,,1
672638852.5,00064M17:03:47.447,0064 16:48:54,9.12,,,,66.23,,,1
672638853,00064M17:03:47.934,0064 16:48:55,8.23,,,,71.23,,,1
672638853.5,00064M17:03:48.420,0064 16:48:55,8.53,,,,76.23,,,1
672638854,00064M17:03:48.907,0064 16:48:56,8.14,,,,71.23,,,1
672638854.5,00064M17:03:49.394,0064 16:48:56,9.60,,,,71.23,,,1
672638855,00064M17:03:49.880,0064 16:48:56,11.00,,,,76.23,,,1
672638855.5,00064M17:03:50.367,0064 16:48:57,9.92,,,,76.23,,,1
672638856,00064M17:03:50.853,0064 16:48:57,9.78,,,,76.23,,,1
672638856.5,00064M17:03:51.340,0064 16:48:58,9.58,,,,71.23,,,1
672638857,00064M17:03:51.827,0064 16:48:58,9.60,,,,71.23,,,1
672638857.5,00064M17:03:52.313,0064 16:48:59,8.92,,,,76.23,,,1
672638858,00064M17:03:52.800,0064 16:48:59,8.64,,,,66.23,,,1
672638858.5,00064M17:03:53.287,0064 16:49:00,8.65,,,,71.23,,,1
672638859,00064M17:03:53.773,0064 16:49:00,10.78,,,,76.23,,,1
672638859.5,00064M17:03:54.260,0064 16:49:01,9.76,,,,76.23,,,1
672638860,00064M17:03:54.746,0064 16:49:01,9.17,,,,76.23,,,1
672638860.5,00064M17:03:55.233,0064 16:49:02,8.29,,,,71.23,,,1
672638861,00064M17:03:55.720,0064 16:49:02,9.11,,,,76.23,,,1
672638861.5,00064M17:03:56.206,0064 16:49:03,9.90,,,,76.23,,,1
672638862,00064M17:03:56.693,0064 16:49:03,9.83,,,,76.23,,,1
672638862.5,00064M17:03:57.180,0064 16:49:04,9.08,,,,71.23,,,1
672638863,00064M17:03:57.666,0064 16:49:04,8.58,,,,71.23,,,1
672638863.5,00064M17:03:58.153,0064 16:49:05,8.02,,,,66.23,,,1
672638864,00064M17:03:58.639,0064 16:49:05,8.62,,,,66.23,,,1
672638864.5,00064M17:03:59.126,0064 16:49:06,8.61,,,,71.23,,,1
672638865,00064M17:03:59.613,0064 16:49:06,9.76,,,,71.23,,,1
672638865.5,00064M17:04:00.099,0064 16:49:07,9.37,,,,76.23,,,1
672638866,00064M17:04:00.586,0064 16:49:07,9.12,,,,76.23,,,1
672638866.5,00064M17:04:01.073,0064 16:49:08,8.19,,,,71.23,,,1
672638867,00064M17:04:01.559,0064 16:49:08,8.63,,,,76.23,,,1
672638867.5,00064M17:04:02.046,0064 16:49:09,9.35,,,,71.23,,,1
672638868,00064M17:04:02.532,0064 16:49:09,8.83,,,,76.23,,,1
672638868.5,00064M17:04:03.019,0064 16:49:10,8.48,,,,76.23,,,1
672638869,00064M17:04:03.506,0064 16:49:10,8.64,,,,76.23,,,1
672638869.5,00064M17:04:03.992,0064 16:49:11,8.65,,,,76.23,,,1
672638870,00064M17:04:04.479,0064 16:49:11,9.30,,,,71.23,,,1
672638870.5,00064M17:04:04.966,0064 16:49:12,9.72,,,,71.23,,,1
672638871,00064M17:04:05.452,0064 16:49:12,8.89,,,,76.23,,,1
672638871.5,00064M17:04:05.939,0064 16:49:13,9.75,,,,66.23,,,1
672638872,00064M17:04:06.425,0064 16:49:13,9.80,,,,71.23,,,1
672638872.5,00064M17:04:06.912,0064 16:49:14,8.33,,,,71.23,,,1
672638873,00064M17:04:07.399,0064 16:49:14,7.92,,,,71.23,,,1
672638873.5,00064M17:04:07.885,0064 16:49:14,7.35,,,,71.23,,,1
672638874,00064M17:04:08.372,0064 16:49:15,9.18,,,,71.23,,,1
672638874.5,00064M17:04:08.859,0064 16:49:15,9.81,,,,66.23,,,1
672638875,00064M17:04:09.345,0064 16:49:16,10.95,,,,71.23,,,1
672638875.5,00064M17:04:09.832,0064 16:49:16,10.71,,,,71.23,,,1
672638876,00064M17:04:10.318,0064 16:49:17,10.06,,,,71.23,,,1
672638876.5,00064M17:04:10.805,0064 16:49:17,9.21,,,,76.23,,,1
672638877,00064M17:04:11.292,0064 16:49:18,8.71,,,,66.23,,,1
672638877.5,00064M17:04:11.778,0064 16:49:18,7.84,,,,71.23,,,1
672638878,00064M17:04:12.265,0064 16:49:19,9.09,,,,71.23,,,1
672638878.5,00064M17:04:12.752,0064 16:49:19,8.29,,,,66.23,,,1
672638879,00064M17:04:13.238,0064 16:49:20,8.70,,,,66.23,,,1
672638879.5,00064M17:04:13.725,0064 16:49:20,9.33,,,,71.23,,,1
672638880,00064M17:04:14.211,0064 16:49:21,10.34,,,,71.23,,,1
672638880.5,00064M17:04:14.698,0064 16:49:21,9.58,,,,71.23,,,1
672638881,00064M17:04:15.185,0064 16:49:22,9.07,,,,76.23,,,1
672638881.5,00064M17:04:15.671,0064 16:49:22,8.91,,,,76.23,,,1
672638882,00064M17:04:16.158,0064 16:49:23,8.77,,,,71.23,,,1
672638882.5,00064M17:04:16.645,0064 16:49:23,8.05,,,,76.23,,,1
672638883,00064M17:04:17.131,0064 16:49:24,7.57,,,,76.23,,,1
672638883.5,00064M17:04:17.618,0064 16:49:24,7.75,,,,76.23,,,1
672638884,00064M17:04:18.105,0064 16:49:25,6.79,,,,76.23,,,1
672638884.5,00064M17:04:18.591,0064 16:49:25,6.86,,,,76.23,,,1
672638885,00064M17:04:19.078,0064 16:49:26,7.45,,,,76.23,,,1
672638885.5,00064M17:04:19.564,0064 16:49:26,7.73,,,,76.23,,,1
672638886,00064M17:04:20.051,0064 16:49:27,8.12,,,,76.23,,,1
672638886.5,00064M17:04:20.538,0064 16:49:27,8.85,,,,76.23,,,1
672638887,00064M17:04:21.024,0064 16:49:28,8.70,,,,76.23,,,1
672638887.5,00064M17:04:21.511,0064 16:49:28,8.48,,,,76.23,,,1
672638888,00064M17:04:21.998,0064 16:49:29,7.67,,,,71.23,,,1
672638888.5,00064M17:04:22.484,0064 16:49:29,8.04,,,,71.23,,,1
672638889,00064M17:04:22.971,0064 16:49:30,8.32,,,,71.23,,,1
672638889.5,00064M17:04:23.457,0064 16:49:30,8.99,,,,71.23,,,1
672638890,00064M17:04:23.944,0064 16:49:31,8.23,,,,76.23,,,1
672638890.5,00064M17:04:24.431,0064 16:49:31,9.93,,,,76.23,,,1
672638891,00064M17:04:24.917,0064 16:49:32,8.74,,,,76.23,,,1
672638891.5,00064M17:04:25.404,0064 16:49:32,7.80,,,,76.23,,,1
672638892,00064M17:04:25.891,0064 16:49:33,7.44,,,,76.23,,,1
672638892.5,00064M17:04:26.377,0064 16:49:33,7.55,,,,76.23,,,1
672638893,00064M17:04:26.864,0064 16:49:33,9.22,,,,76.23,,,1
672638893.5,00064M17:04:27.350,0064 16:49:34,7.44,,,,76.23,,,1
672638894,00064M17:04:27.837,0064 16:49:34,7.45,,,,76.23,,,1
672638894.5,00064M17:04:28.324,0064 16:49:35,7.82,,,,71.23,,,1
672638895,00064M17:04:28.810,0064 16:49:35,5.02,,,,76.23,,,1
672638895.5,00064M17:04:29.297,0064 16:49:36,6.95,,,,76.23,,,1
672638896,00064M17:04:29.784,0064 16:49:36,8.12,,,,76.23,,,1
672638896.5,00064M17:04:30.270,0064 16:49:37,7.30,,,,76.23,,,1
672638897,00064M17:04:30.757,0064 16:49:37,9.45,,,,76.23,,,1
672638897.5,00064M17:04:31.243,0064 16:49:38,8.38,,,,76.23,,,1
672638898,00064M17:04:31.730,0064 16:49:38,8.16,,,,76.23,,,1
672638898.5,00064M17:04:32.217,0064 16:49:39,8.39,,,,76.23,,,1
672638899,00064M17:04:32.703,0064 16:49:39,9.94,,,,71.23,,,1
672638899.5,00064M17:04:33.190,0064 16:49:40,11.31,,,,76.23,,,1
672638900,00064M17:04:33.677,0064 16:49:40,10.97,,,,71.23,,,1
672638900.5,00064M17:04:34.163,0064 16:49:41,9.81,,,,71.23,,,1
672638901,00064M17:04:34.650,0064 16:49:41,10.62,,,,71.23,,,1
672638901.5,00064M17:04:35.136,0064 16:49:42,11.18,,,,76.23,,,1
672638902,00064M17:04:35.623,0064 16:49:42,11.31,,,,76.23,,,1
672638902.5,00064M17:04:36.110,0064 16:49:43,10.78,,,,76.23,,,1
672638903,00064M17:04:36.596,0064 16:49:43,9.97,,,,76.23,,,1
672638903.5,00064M17:04:37.083,0064 16:49:44,11.83,,,,76.23,,,1
672638904,00064M17:04:37.570,0064 16:49:44,11.21,,,,76.23,,,1
672638904.5,00064M17:04:38.056,0064 16:49:45,999999999,,,,999999999,,,1
672657136,00064M22:00:21.899,0064 21:45:33,999999999,,,,999999999,,,1
672657136.5,00064M22:00:22.386,0064 21:45:33,999999999,,,,999999999,,,1
672657137,00064M22:00:22.873,0064 21:45:34,999999999,,,,999999999,,,1
672657137.5,00064M22:00:23.359,0064 21:45:34,999999999,,,,999999999,,,1
672657138,00064M22:00:23.846,0064 21:45:35,999999999,,,,999999999,,,1
672657138.5,00064M22:00:24.333,0064 21:45:35,999999999,,,,999999999,,,1
672657139,00064M22:00:24.819,0064 21:45:36,999999999,,,,999999999,,,1
672657139.5,00064M22:00:25.306,0064 21:45:36,999999999,,,,999999999,,,1
672657140,00064M22:00:25.792,0064 21:45:37,999999999,,,,999999999,,,1
672657140.5,00064M22:00:26.279,0064 21:45:37,999999999,,,,999999999,,,1
672657141,00064M22:00:26.766,0064 21:45:38,999999999,,,,999999999,,,1
672657141.5,00064M22:00:27.252,0064 21:45:38,999999999,,,,999999999,,,1
672657142,00064M22:00:27.739,0064 21:45:39,999999999,,,,999999999,,,1
672657142.5,00064M22:00:28.226,0064 21:45:39,999999999,,,,999999999,,,1
672657143,00064M22:00:28.712,0064 21:45:40,999999999,,,,999999999,,,1
672657143.5,00064M22:00:29.199,0064 21:45:40,999999999,,,,999999999,,,1
672657144,00064M22:00:29.685,0064 21:45:41,999999999,,,,999999999,,,1
672657144.5,00064M22:00:30.172,0064 21:45:41,999999999,,,,999999999,,,1
672657145,00064M22:00:30.659,0064 21:45:42,999999999,,,,999999999,,,1
672657145.5,00064M22:00:31.145,0064 21:45:42,999999999,,,,999999999,,,1
672657146,00064M22:00:31.632,0064 21:45:43,999999999,,,,999999999,,,1
672657146.5,00064M22:00:32.119,0064 21:45:43,999999999,,,,999999999,,,1
672657202,00064M22:01:26.134,0064 21:46:37,999999999,,,,999999999,,,1
672657202.5,00064M22:01:26.621,0064 21:46:38,999999999,,,,999999999,,,1
672657203,00064M22:01:27.107,0064 21:46:38,999999999,,,,999999999,,,1
672657203.5,00064M22:01:27.594,0064 21:46:39,999999999,,,,999999999,,,1
672657204,00064M22:01:28.081,0064 21:46:39,999999999,,,,999999999,,,1
672657204.5,00064M22:01:28.567,0064 21:46:40,999999999,,,,999999999,,,1
672657205,00064M22:01:29.054,0064 21:46:40,999999999,,,,999999999,,,1
672657205.5,00064M22:01:29.540,0064 21:46:41,999999999,,,,999999999,,,1
672657206,00064M22:01:30.027,0064 21:46:41,999999999,,,,999999999,,,1
672657206.5,00064M22:01:30.514,0064 21:46:42,999999999,,,,999999999,,,1
672657207,00064M22:01:31.000,0064 21:46:42,999999999,,,,999999999,,,1
672657207.5,00064M22:01:31.487,0064 21:46:43,999999999,,,,999999999,,,1
672657208,00064M22:01:31.974,0064 21:46:43,999999999,,,,999999999,,,1
672657208.5,00064M22:01:32.460,0064 21:46:43,999999999,,,,999999999,,,1
672657209,00064M22:01:32.947,0064 21:46:44,999999999,,,,999999999,,,1
672657209.5,00064M22:01:33.433,0064 21:46:44,999999999,,,,999999999,,,1
672657210,00064M22:01:33.920,0064 21:46:45,999999999,,,,999999999,,,1
672657210.5,00064M22:01:34.407,0064 21:46:45,999999999,,,,999999999,,,1
672657211,00064M22:01:34.893,0064 21:46:46,999999999,,,,999999999,,,1
672657211.5,00064M22:01:35.380,0064 21:46:46,999999999,,,,999999999,,,1
672657212,00064M22:01:35.867,0064 21:46:47,999999999,,,,999999999,,,1
672657212.5,00064M22:01:36.353,0064 21:46:47,999999999,,,,999999999,,,1
672657213,00064M22:01:36.840,0064 21:46:48,999999999,,,,999999999,,,1
672657213.5,00064M22:01:37.326,0064 21:46:48,999999999,,,,999999999,,,1
672657214,00064M22:01:37.813,0064 21:46:49,999999999,,,,999999999,,,1
672657214.5,00064M22:01:38.300,0064 21:46:49,999999999,,,,999999999,,,1
672657215,00064M22:01:38.786,0064 21:46:50,999999999,,,,999999999,,,1
672657215.5,00064M22:01:39.273,0064 21:46:50,999999999,,,,999999999,,,1
672657216,00064M22:01:39.760,0064 21:46:51,999999999,,,,999999999,,,1
672657216.5,00064M22:01:40.246,0064 21:46:51,999999999,,,,999999999,,,1
672657217,00064M22:01:40.733,0064 21:46:52,999999999,,,,999999999,,,1
672657217.5,00064M22:01:41.219,0064 21:46:52,999999999,,,,999999999,,,1
672657218,00064M22:01:41.706,0064 21:46:53,999999999,,,,999999999,,,1
672657218.5,00064M22:01:42.193,0064 21:46:53,999999999,,,,999999999,,,1
672657219,00064M22:01:42.679,0064 21:46:54,999999999,,,,999999999,,,1
672657219.5,00064M22:01:43.166,0064 21:46:54,999999999,,,,999999999,,,1
672657220,00064M22:01:43.653,0064 21:46:55,999999999,,,,999999999,,,1
672657220.5,00064M22:01:44.139,0064 21:46:55,999999999,,,,999999999,,,1
672657221,00064M22:01:44.626,0064 21:46:56,999999999,,,,999999999,,,1
672657221.5,00064M22:01:45.112,0064 21:46:56,999999999,,,,999999999,,,1
672657222,00064M22:01:45.599,0064 21:46:57,999999999,,,,999999999,,,1
672657222.5,00064M22:01:46.086,0064 21:46:57,999999999,,,,999999999,,,1
672657223,00064M22:01:46.572,0064 21:46:58,999999999,,,,999999999,,,1
672657223.5,00064M22:01:47.059,0064 21:46:58,999999999,,,,999999999,,,1
672657224,00064M22:01:47.546,0064 21:46:59,999999999,,,,999999999,,,1
672657224.5,00064M22:01:48.032,0064 21:46:59,999999999,,,,999999999,,,1
672657225,00064M22:01:48.519,0064 21:47:00,999999999,,,,999999999,,,1
672657225.5,00064M22:01:49.006,0064 21:47:00,999999999,,,,999999999,,,1
672657226,00064M22:01:49.492,0064 21:47:01,999999999,,,,999999999,,,1
672657226.5,00064M22:01:49.979,0064 21:47:01,999999999,,,,999999999,,,1
672657227,00064M22:01:50.465,0064 21:47:01,999999999,,,,999999999,,,1
672657227.5,00064M22:01:50.952,0064 21:47:02,999999999,,,,999999999,,,1
672657228,00064M22:01:51.439,0064 21:47:02,999999999,,,,999999999,,,1
672657228.5,00064M22:01:51.925,0064 21:47:03,999999999,,,,999999999,,,1
672657229,00064M22:01:52.412,0064 21:47:03,999999999,,,,999999999,,,1
672657229.5,00064M22:01:52.899,0064 21:47:04,999999999,,,,999999999,,,1
672657230,00064M22:01:53.385,0064 21:47:04,999999999,,,,999999999,,,1
672657230.5,00064M22:01:53.872,0064 21:47:05,999999999,,,,999999999,,,1
672657231,00064M22:01:54.358,0064 21:47:05,999999999,,,,999999999,,,1
